"id","latitude","longitude"
134538,41.95395,-87.703128
12428,41.902691,-87.723865
300899,41.794705,-87.796153
363930,41.807177,-87.741921
236119,41.983218,-87.679456
77964,41.760751,-87.571264
20169,41.888857,-87.665718
329736,41.717329,-87.679526
254911,41.780858,-87.698709
393063,41.73579,-87.663065
241042,41.967893,-87.758615
270331,37.514398,-77.446663
86124,41.914926,-87.677482
113230,41.909485,-87.676062
185917,41.950197,-87.653207
197695,37.81332,-122.290352
313058,41.95429,-87.669049
167266,41.942777,-87.729888
238482,41.7838,-87.620563
162288,41.9156,-87.703894
239772,37.539804,-77.417145
319461,41.938754,-87.752607
216011,41.695249,-87.628942
2853,37.500483,-77.488927
307913,41.760552,-87.651572
126669,41.714214,-87.643003
154146,41.314325,-72.912056
228644,41.851523,-87.710122
301075,41.922006,-87.775653
154900,41.917904,-87.708943
331738,41.815544,-87.694427
186394,41.88676,-87.745275
86750,41.707165,-87.623523
319020,37.508057,-77.508632
219384,37.558875,-77.494684
249919,37.807302,-122.267614
26288,41.711973,-87.535279
191274,41.783504,-87.616745
30414,37.584356,-77.443817
295058,41.732527,-87.646513
321776,41.730416,-87.65683
388468,41.869026,-87.682703
17265,41.944176,-87.674369
146599,41.70335,-87.685235
154403,41.93637,-87.685555
222946,37.565756,-77.43792
25272,41.802001,-87.622649
211698,41.70871,-87.628354
276831,41.251083,-72.901542
18570,41.712674,-87.651599
297678,41.952069,-87.681988
333143,37.552469,-77.470908
403715,37.801409,-122.242348
85300,41.324748,-72.945603
9479,41.968629,-87.7719
241267,41.955608,-87.717867
266229,37.552834,-77.449947
7617,41.766731,-87.663838
394960,37.513166,-77.476524
247238,37.53431,-77.473464
203780,37.501305,-77.440664
369635,41.839396,-87.730498
369153,41.8485,-87.679334
237366,37.800637,-122.26895
340206,37.580531,-77.427849
20804,37.803677,-122.26931
13656,37.82576,-122.281453
298473,41.881856,-87.681534
225171,42.017007,-87.693735
235174,41.936669,-87.772509
232039,41.834682,-87.614483
400066,41.967253,-87.694981
300130,37.547508,-77.456429
128224,37.522928,-77.418026
87345,41.85269,-87.695472
369376,41.952264,-87.764507
374921,41.75942,-87.663639
76729,41.837862,-87.659732
301271,41.94946,-87.772602
269614,41.67784,-87.6395
314393,37.53371,-77.430617
251766,42.010992,-87.688747
224438,41.9003,-87.766801
400520,41.69269,-87.615761
171656,42.007198,-87.688256
257934,41.894876,-87.628153
268820,41.907799,-87.628785
60505,37.54976,-77.555684
141582,41.677867,-87.637093
204522,41.286413,-72.93599
152404,37.833561,-122.275917
66257,37.56749,-77.498396
176098,41.711319,-87.649028
350530,41.896258,-87.655936
403429,41.89093,-87.670519
380083,41.792514,-87.617538
288532,37.82377,-122.281014
43860,37.561609,-77.431259
326582,37.513313,-77.404867
230645,37.585114,-77.445922
200946,37.551054,-77.48958
397616,41.905049,-87.722721
93290,41.884521,-87.64744
145732,37.522438,-77.477971
200828,41.716974,-87.551
237897,41.938352,-87.640947
362852,41.705112,-87.641563
56284,41.968659,-87.685717
25452,37.591369,-77.462784
71684,41.807416,-87.626032
256188,41.891095,-87.615431
28534,37.552327,-77.4504
198269,41.935684,-87.746761
254540,41.782568,-87.640312
347947,41.924955,-87.683641
254138,41.315859,-72.937061
263066,41.317023,-72.948257
34289,37.810293,-122.293335
367709,37.740975,-122.16455
288729,41.858515,-87.720052
60130,37.574424,-77.468798
45913,41.890896,-87.672466
253927,41.981176,-87.7149
301532,41.896415,-87.646751
121953,41.897333,-87.711495
244584,41.88708,-87.613859
242540,41.916931,-87.746287
9401,41.955914,-87.683667
9307,37.815778,-122.186657
348564,41.781729,-87.697122
143583,41.903246,-87.747509
36534,37.51956,-77.40666
279514,37.550233,-77.420027
87511,41.791763,-87.699844
105039,37.737191,-122.177228
372885,41.30493,-72.877696
343499,42.001164,-87.702181
121584,41.885919,-87.733807
363365,41.971822,-87.735536
64349,37.596469,-77.454836
206519,37.575558,-77.489998
255129,37.551469,-77.473823
67846,41.900505,-87.637323
171673,41.788801,-87.648114
176471,37.476616,-77.4317
293107,41.858029,-87.651116
383380,41.31444,-72.932662
65406,41.712839,-87.61026
365249,41.751333,-87.599128
230604,41.712373,-87.642972
106162,37.532608,-77.473908
241650,41.937691,-87.708796
210183,41.955914,-87.684882
344183,41.883065,-87.750492
149453,41.856935,-87.694375
204933,41.984514,-87.665762
183657,41.323311,-72.914016
378205,41.795287,-87.706056
120175,37.557658,-77.463683
339850,41.70458,-87.540111
173152,41.743517,-87.57826
92764,37.550418,-77.523641
7061,41.743001,-87.668634
63449,37.823677,-122.280731
56620,41.740596,-87.582829
89867,41.884784,-87.768296
308493,37.542077,-77.462748
397042,41.925363,-87.67792
146912,41.700145,-87.542563
12795,41.702732,-87.534961
179692,41.709819,-87.559699
392128,41.735284,-87.572036
237592,37.821023,-122.207694
83908,41.836945,-87.666947
410333,37.752842,-122.169338
293600,37.794804,-122.247646
120849,41.954551,-87.722734
70720,37.519387,-77.454636
15578,41.681534,-87.620626
311528,41.712666,-87.621137
194920,37.785618,-122.224403
368529,41.939861,-87.699005
155559,41.938693,-87.757233
10923,41.811607,-87.684528
380312,41.739976,-87.732532
373910,41.83349,-87.65165
130770,41.867315,-87.634734
279972,41.854237,-87.661861
375899,41.878569,-87.747426
250349,37.812226,-122.263046
58560,41.984757,-87.770725
265720,41.93163,-87.739249
70746,37.806406,-122.270447
169162,41.79051,-87.721623
358133,41.938906,-87.741134
262491,37.770142,-122.231544
313221,37.844863,-122.247298
369409,41.677662,-87.640683
363739,37.5018,-77.470003
1331,41.984839,-87.712696
392130,41.875293,-87.72341
122831,41.792753,-87.761268
227092,41.764275,-87.710152
84436,41.706247,-87.697823
228619,37.501654,-77.441831
124300,37.549507,-77.582809
384562,41.79885,-87.681823
92977,41.94956,-87.766881
165707,37.550549,-77.449532
280158,37.774888,-122.234386
339561,41.821521,-87.69213
105487,37.810799,-122.303108
41777,37.822187,-122.256191
394822,41.851082,-87.670904
200754,41.977619,-87.713591
172539,41.990542,-87.687206
360050,37.504056,-77.461789
194847,41.910687,-87.723916
155991,41.873945,-87.754828
166509,41.963431,-87.733329
108332,41.756311,-87.583426
48409,41.90483,-87.706854
300039,37.516829,-77.406469
341784,41.959366,-87.70741
349166,41.957413,-87.729326
40269,37.579915,-77.418894
203467,37.529404,-77.475528
36551,41.803921,-87.723471
38113,41.318146,-72.969012
22999,41.789436,-87.737575
23145,41.721732,-87.622609
147066,41.898058,-87.691831
328106,41.852154,-87.677252
154444,41.815544,-87.694427
358928,41.892713,-87.624191
247757,41.825743,-87.610229
324039,41.965045,-87.767392
259936,41.913417,-87.682165
39949,41.766796,-87.640786
272807,41.714001,-87.61333
159926,41.935731,-87.712449
399007,41.765442,-87.626549
83356,37.764973,-122.210079
300014,37.468582,-77.46255
261810,37.817063,-122.285638
302527,41.751942,-87.550615
395233,41.736114,-87.572058
201641,41.845471,-87.635558
394214,41.676162,-87.626229
77085,41.994933,-87.697112
207962,41.8765,-87.629255
326172,42.004059,-87.818176
277186,37.591645,-77.455265
261572,37.800069,-122.281448
343643,37.577784,-77.489089
166810,41.922403,-87.647445
35710,41.906434,-87.765808
239770,42.003246,-87.697348
270620,41.801276,-87.669645
202412,41.793307,-87.716177
69213,37.482344,-77.497299
146522,41.93194,-87.644603
55577,41.763719,-87.701572
30398,41.313245,-72.874778
114336,41.839526,-87.685285
344188,41.975626,-87.719402
126186,37.764193,-122.125
255708,37.549232,-77.471559
230175,41.802363,-87.724645
77537,37.826718,-122.209747
285169,37.859362,-122.232385
198650,41.85806,-87.648783
406638,41.892938,-87.76349
191967,37.527991,-77.487702
183744,37.534492,-77.432431
310112,41.655387,-87.538678
77928,41.977587,-87.748069
147889,41.914522,-87.725259
121126,41.949648,-87.757033
332046,41.791827,-87.696186
372070,37.567196,-77.460816
170441,41.979947,-87.661568
257187,41.856665,-87.627174
346578,37.78691,-122.207556
49530,37.579795,-77.462253
109978,37.80735,-122.255951
193264,41.953474,-87.742685
372465,41.766264,-87.573816
296690,37.555075,-77.46878
247267,37.551807,-77.467654
30470,37.812057,-122.283409
383919,41.700011,-87.613572
140950,41.689312,-87.659066
193185,41.776604,-87.570995
180232,37.482929,-77.440161
168183,41.84751,-87.665939
264947,41.756894,-87.553816
21884,41.945295,-87.766736
62931,41.89658,-87.635694
44655,41.891513,-87.639151
279090,41.741463,-87.709476
39206,41.891768,-87.6175
127758,37.573584,-77.424508
2329,41.851064,-87.710107
172460,37.851,-122.239897
7310,41.905905,-87.672021
330804,41.782448,-87.684606
237455,41.892461,-87.664893
65109,37.561905,-77.470925
46582,41.931622,-87.720638
28076,41.978202,-87.656464
89499,41.795217,-87.684074
230871,41.315748,-72.911333
295001,41.813083,-87.624564
82212,41.857663,-87.675995
184198,41.809326,-87.684461
106606,37.510157,-77.440367
407245,37.462225,-77.446639
327009,41.89977,-87.624151
213142,41.842291,-87.707412
188504,41.87561,-87.630745
390896,41.809921,-87.704046
66607,37.807463,-122.30239
65545,41.800021,-87.755177
359680,37.475147,-77.446415
15655,41.841294,-87.643931
249508,41.951016,-87.804766
257323,37.54271,-77.477416
348613,41.886824,-87.647123
226700,41.778636,-87.724457
392162,41.783407,-87.769658
317369,41.933772,-87.715115
41521,37.571772,-77.428915
70452,37.7533,-122.177162
212607,37.800538,-122.226554
144709,37.784156,-122.238278
271990,41.945563,-87.791611
230649,37.84424,-122.2516
11848,37.548905,-77.455094
5559,41.939557,-87.830967
146229,41.962354,-87.767302
267524,41.946124,-87.747065
172514,41.892125,-87.68564
306818,41.939526,-87.682125
228585,37.552,-77.469444
227513,41.665529,-87.558047
51937,41.894955,-87.753367
71490,41.702756,-87.54078
372681,37.481984,-77.512062
240882,41.777689,-87.661729
275308,41.689351,-87.655834
197083,41.331154,-72.979447
122812,41.904999,-87.646262
205124,41.991294,-87.774215
180634,37.555158,-77.459369
218891,41.899997,-87.699276
206972,37.571147,-77.442957
3837,37.762283,-122.148635
151911,41.775428,-87.696011
155143,37.550313,-77.490572
44210,41.925757,-87.702003
124823,37.819557,-122.278992
245469,41.944176,-87.756864
375037,37.792121,-122.23538
144484,41.913697,-87.717884
17608,37.522672,-77.464454
81031,41.749086,-87.600273
288863,41.807869,-87.592743
81078,41.741279,-87.600816
308118,41.777094,-87.753162
400647,41.991265,-87.739872
138968,41.321615,-72.910566
369222,42.013986,-87.67958
67144,37.802698,-122.269211
160317,41.950355,-87.773151
389607,37.586113,-77.466379
167978,41.911252,-87.761838
264585,41.944702,-87.663953
293436,41.707215,-87.620209
89862,42.004946,-87.694987
255281,37.548469,-77.43964
36604,37.517532,-77.39248
246131,37.563425,-77.417777
262001,41.844299,-87.720892
33967,41.705174,-87.636733
45681,41.796983,-87.633062
123845,37.464766,-77.445138
129926,41.799346,-87.642851
182999,37.509531,-77.47725
70065,37.497376,-77.473549
146394,41.972618,-87.71348
175858,37.815103,-122.282161
252619,41.800336,-87.661108
272771,41.285537,-72.932119
218556,41.931851,-87.72213
304375,41.730329,-87.649541
374386,37.518451,-77.44452
19860,37.566267,-77.441501
215178,37.822226,-122.281973
283577,41.302727,-72.886339
225322,41.697252,-87.637682
43764,37.538713,-77.586788
44840,41.91786,-87.684371
272144,41.778931,-87.655715
148115,37.848541,-122.259985
367610,41.921544,-87.756072
315725,41.793064,-87.739048
211682,41.958941,-87.656251
407321,41.31757,-72.959942
223395,41.755295,-87.649015
309955,37.804837,-122.234795
196597,41.762203,-87.674679
43710,41.705979,-87.716011
353150,41.942223,-87.655393
391282,41.879779,-87.724305
288038,41.305779,-72.894768
15615,41.736303,-87.580558
159968,37.496616,-77.436192
312883,37.519793,-77.459214
90028,37.574296,-77.495929
281744,41.881884,-87.639685
259993,41.789608,-87.703446
173462,41.759424,-87.666101
116664,41.89885,-87.736042
276098,41.922868,-87.708859
351472,41.97249,-87.719587
104239,41.780994,-87.684909
341691,41.821094,-87.685098
61572,41.727651,-87.548437
241162,41.793854,-87.78918
135082,41.813406,-87.684566
404839,41.810411,-87.71013
304198,41.933876,-87.707518
260344,41.747463,-87.614871
313021,41.672255,-87.624893
243083,41.744044,-87.558824
147038,41.744734,-87.545476
347588,41.735523,-87.554155
205331,41.948783,-87.646445
219268,37.760654,-122.205224
391714,41.304423,-72.950747
384387,41.826796,-87.670306
201767,37.560966,-77.47644
249723,41.90525,-87.684644
364119,41.921389,-87.778068
323656,41.951828,-87.744735
143630,37.555859,-77.452353
7195,37.576461,-77.498218
47188,41.943327,-87.751924
139666,41.962864,-87.724517
16005,37.837598,-122.27603
18868,41.6962,-87.625601
247873,41.781508,-87.591375
211566,41.896837,-87.617048
267888,41.81445,-87.706676
194307,41.769013,-87.727393
299852,37.567015,-77.489752
295284,41.883099,-87.679648
375986,41.779533,-87.612005
226924,41.921555,-87.668625
58223,37.589345,-77.450538
107268,41.999005,-87.81014
69528,41.645728,-87.615904
80170,37.553537,-77.485117
20473,37.56409,-77.420193
309738,37.553268,-77.449023
230818,41.941331,-87.727515
185039,41.773269,-87.717719
210247,41.778005,-87.764168
355317,37.566166,-77.491702
241954,41.890718,-87.683286
269544,37.531668,-77.418761
396912,41.932229,-87.68284
51199,41.842346,-87.729363
87499,41.989469,-87.791423
179422,41.960753,-87.779478
346373,37.550741,-77.478666
73760,41.951988,-87.681985
88967,37.542538,-77.402635
142333,37.534201,-77.471877
87728,41.937585,-87.710007
153394,37.562863,-77.488392
171759,41.681602,-87.6289
371558,37.535345,-77.406215
314709,37.570125,-77.504578
387654,37.553101,-77.480219
250681,41.96702,-87.726776
341406,41.312783,-72.888001
361880,41.308162,-72.880663
326935,37.529177,-77.411558
307421,41.85238,-87.663614
250709,37.811592,-122.247948
244476,41.840547,-87.724449
357552,41.75439,-87.592617
224502,37.802618,-122.266494
166276,41.936343,-87.65044
99866,41.919133,-87.685017
70102,37.515866,-77.45201
317181,41.835719,-87.649762
61682,41.918828,-87.690675
336655,41.977836,-87.680495
185691,41.725462,-87.582965
137033,41.846442,-87.695997
90643,41.874522,-87.630675
346500,41.677475,-87.627447
35068,41.793237,-87.720751
270861,41.684568,-87.532846
388938,41.920943,-87.729113
109746,41.776195,-87.764098
268567,41.920717,-87.776466
291684,41.660293,-87.554415
197766,37.532331,-77.428664
341038,37.82138,-122.286908
384934,41.953634,-87.729211
251234,37.540953,-77.401618
119159,41.971045,-87.706106
113289,37.840902,-122.258836
313582,37.563889,-77.419532
345413,41.829433,-87.665539
167550,41.864558,-87.706833
310930,41.29413,-72.943848
105408,41.296626,-72.93137
65518,41.886946,-87.634809
102792,41.854959,-87.673471
212584,37.557784,-77.572432
223886,41.988683,-87.780161
45305,41.858711,-87.641899
298589,41.925936,-87.687681
296500,41.895034,-87.744239
258031,41.951144,-87.653195
29063,41.661177,-87.586169
103884,37.558389,-77.486087
50671,37.541455,-77.518103
137222,41.995786,-87.698483
382081,41.924375,-87.735768
149065,37.802723,-122.235123
172713,42.013095,-87.681441
314643,41.700675,-87.530451
208423,37.518841,-77.506557
214268,41.743994,-87.66449
309675,41.924661,-87.712105
69881,37.575369,-77.433337
404109,37.567279,-77.429237
374420,41.960432,-87.708224
164730,41.848297,-87.692893
189415,41.970185,-87.716829
356123,41.761285,-87.576194
83063,41.950021,-87.74177
33268,41.874337,-87.690615
322067,37.807059,-122.208566
3372,41.748095,-87.566173
328700,37.544146,-77.412846
303188,41.854604,-87.685707
268836,41.979997,-87.658371
130456,41.737198,-87.565701
146134,41.954201,-87.738086
324767,41.735043,-87.589307
329465,41.770522,-87.718813
31042,41.728343,-87.643403
397558,41.931187,-87.785695
309154,41.910188,-87.726806
231905,42.005031,-87.819714
346429,41.958567,-87.710611
18118,42.003039,-87.698565
111925,37.787879,-122.234819
49999,41.770119,-87.685833
87630,41.894945,-87.65944
97568,41.759547,-87.578253
140582,41.754166,-87.652075
337953,41.928635,-87.687774
132672,41.71487,-87.626092
139954,37.497262,-77.483219
291471,41.79524,-87.684074
369473,37.567501,-77.435064
38435,41.306221,-72.925896
210289,37.509954,-77.471404
83740,41.764115,-87.656084
326404,37.527912,-77.408485
260177,37.797145,-122.272644
83998,41.848284,-87.693834
109307,41.811455,-87.729914
274850,41.93578,-87.713307
51356,41.994148,-87.686552
357481,41.320977,-72.963206
323013,42.014094,-87.689147
304065,41.979506,-87.758678
151420,41.836969,-87.654776
169452,41.808087,-87.703974
255214,41.936051,-87.693616
187446,41.930362,-87.698797
275133,41.85817,-87.712748
169075,37.529251,-77.499909
230076,41.76163,-87.618386
303109,37.812656,-122.225058
282965,41.736431,-87.619375
260051,41.740687,-87.661572
271857,41.846713,-87.678145
143558,41.862834,-87.716825
202409,41.913929,-87.700587
288378,37.575669,-77.415648
366225,41.672598,-87.619556
349812,37.568441,-77.499137
185159,41.73949,-87.718069
7440,37.495034,-77.472144
229410,41.942739,-87.65293
42488,41.803924,-87.677678
299390,41.778641,-87.723983
189800,41.979339,-87.715292
178241,41.3245,-72.952334
31899,41.777511,-87.613147
187780,37.509056,-77.465241
160426,41.710736,-87.629605
220090,37.577298,-77.495639
332210,41.835271,-87.651074
71398,41.866511,-87.695907
269513,41.324821,-72.910402
164380,41.809236,-87.626085
308540,41.84989,-87.71007
55888,41.870901,-87.710689
302283,37.534126,-77.442221
285126,37.537604,-77.579776
298188,41.683067,-87.656686
163774,41.939164,-87.65408
34259,37.562852,-77.470828
322757,41.774831,-87.613096
177419,37.817548,-122.258939
381397,41.702461,-87.540097
57826,41.880583,-87.737928
105856,42.016471,-87.681372
245941,41.897661,-87.721266
305690,41.689862,-87.667832
108358,41.310863,-72.882156
208984,41.8681,-87.683629
135098,41.850674,-87.6702
180728,41.977943,-87.74808
389264,41.689568,-87.646297
42266,41.813255,-87.599339
91854,41.97622,-87.668416
18606,41.758707,-87.592641
297831,41.83509,-87.65107
21120,41.775701,-87.778742
330388,37.57375,-77.514263
367569,41.897562,-87.624849
131746,37.5622,-77.502502
68600,42.018255,-87.707307
79597,37.549668,-77.467081
377374,37.510217,-77.444259
117604,41.74766,-87.688898
393991,37.585102,-77.45371
392084,41.960484,-87.767243
54211,37.566358,-77.41491
189820,41.7188,-87.536494
320006,41.319111,-72.940857
186442,37.474828,-77.496734
68287,41.809009,-87.697895
306022,41.857878,-87.623933
291414,41.872587,-87.721574
307720,41.914308,-87.683538
24438,41.836848,-87.727214
118832,41.830317,-87.665563
154926,41.807776,-87.731119
328127,41.729569,-87.587937
270223,41.870753,-87.729008
350567,41.819013,-87.696221
173670,41.788272,-87.797948
102848,41.87924,-87.633753
268652,41.953495,-87.779238
45461,41.88227,-87.627818
46414,41.856036,-87.708626
247013,41.79185,-87.694969
92767,41.930363,-87.663495
177896,41.925216,-87.795292
252150,41.752276,-87.551674
124919,41.848015,-87.718967
277717,37.777981,-122.236084
319493,41.820286,-87.64584
178624,37.506142,-77.509302
212870,41.793234,-87.720951
240393,37.577542,-77.448537
280427,37.552253,-77.470556
20581,41.810338,-87.690601
378766,41.84131,-87.649782
365228,41.975837,-87.696484
27418,41.899559,-87.677136
162654,41.849862,-87.713096
62700,37.771248,-122.229257
259019,41.721369,-87.650636
45737,41.315496,-72.91671
301202,37.565472,-77.447282
153108,37.481608,-77.462144
301251,37.473666,-77.470654
40011,37.502075,-77.445678
164030,41.910915,-87.67828
403098,41.73477,-87.559667
397817,41.911961,-87.70457
243567,42.007157,-87.690123
376295,41.992729,-87.660351
57949,37.510647,-77.444465
145397,41.876734,-87.693743
384094,41.856747,-87.67597
259745,37.577395,-77.434177
301621,41.708985,-87.623559
271307,41.902984,-87.690452
170800,41.945824,-87.771629
20895,41.795135,-87.717488
259580,41.684396,-87.536465
7054,41.955562,-87.76708
239170,37.538621,-77.465151
128685,41.344821,-72.955158
294249,41.964077,-87.731559
90740,41.844445,-87.710304
294335,41.671649,-87.62214
331318,37.795559,-122.214378
180691,41.789786,-87.652333
282820,41.981326,-87.750838
59917,37.813792,-122.290589
307918,41.881376,-87.672626
132229,41.699209,-87.671674
297034,41.741032,-87.719776
343428,41.684768,-87.664388
10373,41.735871,-87.728751
125829,41.311604,-72.941023
240474,41.911035,-87.708468
378956,41.876728,-87.749533
261531,41.965716,-87.691783
9356,41.994007,-87.697081
82311,41.770501,-87.7201
5340,41.93897,-87.736432
105912,37.746026,-122.182902
144235,41.940557,-87.7543
243878,42.006601,-87.702446
286420,41.775025,-87.599726
338111,37.822794,-122.278208
180913,41.914114,-87.695876
324432,37.799376,-122.204808
118874,41.936479,-87.645678
255328,37.550915,-77.491652
203177,41.735775,-87.729962
386535,41.931293,-87.711073
292396,41.813548,-87.704189
75428,41.916708,-87.665335
267645,41.657234,-87.60054
114494,37.494479,-77.509532
385699,41.945859,-87.744961
250148,41.908984,-87.675288
54265,41.912647,-87.7961
78004,41.76207,-87.716204
349961,41.857756,-87.668655
395420,41.820359,-87.684188
182730,41.870066,-87.704037
149506,41.833839,-87.651365
163163,41.92371,-87.746286
263319,37.523432,-77.479873
167486,41.707917,-87.650155
64272,41.985114,-87.770713
118047,41.937885,-87.667031
114392,41.884861,-87.698851
219717,41.765727,-87.584766
45033,37.558894,-77.467794
221890,41.912899,-87.633818
351684,41.917317,-87.713939
188677,41.313015,-72.918526
43838,41.771824,-87.693206
161523,41.948986,-87.657952
5759,41.910706,-87.662161
149398,37.823184,-122.285407
195916,41.681032,-87.659061
221764,37.798543,-122.263241
290551,41.768718,-87.717629
51493,41.312033,-72.937934
291461,41.882739,-87.711017
170635,41.950029,-87.727815
336972,41.810543,-87.712482
100489,41.886831,-87.624537
214770,41.900664,-87.756972
357816,41.720787,-87.536498
222507,41.86167,-87.627285
361194,41.830075,-87.694793
318840,41.798955,-87.595014
272660,37.784641,-122.237048
197906,41.906686,-87.774303
129091,41.857891,-87.660386
183090,41.924408,-87.733122
182289,41.313211,-72.918465
311407,37.581746,-77.450579
28333,41.764302,-87.579339
323787,37.801543,-122.268458
343842,41.79172,-87.702285
181874,41.935958,-87.67581
4362,41.894196,-87.67088
101387,41.953343,-87.753519
225302,37.536354,-77.47364
407874,42.018883,-87.69334
223520,41.791533,-87.58005
112980,41.288961,-72.929274
358686,41.908439,-87.697029
133990,41.953269,-87.664188
254159,41.940343,-87.815383
22863,41.93725,-87.766452
356428,37.548714,-77.471142
341633,41.896004,-87.671458
338483,41.305047,-72.897192
206596,37.519161,-77.480698
51326,41.929169,-87.707361
145313,41.855339,-87.632839
148098,41.317775,-72.895346
308802,37.546511,-77.474251
150784,41.93517,-87.736928
189457,37.824225,-122.270205
10337,41.930969,-87.710518
81053,37.517182,-77.449129
231677,41.750053,-87.647665
189141,37.542225,-77.450651
201864,41.310875,-72.917168
21719,41.929326,-87.774687
236225,41.925032,-87.677442
19827,41.975032,-87.82679
393447,41.735027,-87.711978
15690,41.793274,-87.718382
58840,41.851021,-87.692968
27718,41.765869,-87.605587
151779,41.958575,-87.689043
196507,41.777657,-87.631777
211563,41.851464,-87.671412
192222,37.840197,-122.261899
32277,41.934277,-87.722149
364740,41.309502,-72.89094
145740,41.744198,-87.585799
353996,41.73579,-87.663065
207816,41.722081,-87.677254
274991,41.973831,-87.717176
59782,37.521861,-77.396235
373095,41.894782,-87.770426
130333,41.812582,-87.711313
377278,41.924365,-87.73657
188429,41.823846,-87.687321
308212,41.989006,-87.665113
327603,41.837792,-87.640187
169566,37.482745,-77.483785
332495,41.789714,-87.666903
79202,41.846408,-87.685485
137467,41.784852,-87.722931
107185,37.819954,-122.282478
44169,41.847549,-87.701453
208582,41.780915,-87.789934
51752,41.983068,-87.708877
142822,41.900553,-87.63135
136806,41.726255,-87.562069
397035,41.994246,-87.721452
360513,41.912461,-87.651674
356410,37.8491,-122.202759
103479,41.900553,-87.63135
318487,37.804091,-122.26397
293957,41.679313,-87.637135
363223,41.773513,-87.701776
44219,41.307729,-72.915727
99688,41.776325,-87.757166
118939,41.968376,-87.715808
149189,41.931846,-87.722589
39723,37.504123,-77.463649
165380,41.791724,-87.701415
123083,41.794943,-87.688957
328276,37.848302,-122.253286
381301,41.811777,-87.702873
219474,37.552767,-77.578544
300702,41.91122,-87.679255
279952,37.521688,-77.508743
404099,41.97305,-87.720824
379237,41.815659,-87.684627
266997,41.745777,-87.630878
276884,41.842567,-87.709861
66239,37.811039,-122.266853
241312,41.307923,-72.892385
130415,37.74362,-122.169957
206803,41.913928,-87.700695
360572,41.759614,-87.652759
3072,37.517361,-77.497926
176886,41.832915,-87.679024
113986,41.744054,-87.719297
383412,41.852874,-87.691041
279187,37.547937,-77.438854
396728,41.940449,-87.762772
390283,41.851897,-87.695851
184108,37.530187,-77.495896
151945,37.505308,-77.440023
300287,37.56405,-77.441789
329484,41.897389,-87.616819
243399,42.005156,-87.690428
185162,41.743013,-87.657181
239068,41.33988,-72.971531
227573,41.932461,-87.756458
385746,41.9451,-87.745375
87788,41.92943,-87.653749
42990,41.93644,-87.795643
121405,41.712776,-87.612697
407388,41.935052,-87.756557
261318,41.902301,-87.750872
129966,41.983826,-87.704376
129852,37.53352,-77.589188
274194,41.968494,-87.703605
128733,41.753543,-87.565055
393422,41.791258,-87.703493
93403,37.763109,-122.220378
402374,41.878379,-87.6172
188420,41.712117,-87.662766
180282,41.896074,-87.667292
111218,41.924654,-87.712459
400726,41.982048,-87.788959
301051,37.776106,-122.222693
21830,41.943522,-87.810574
350655,37.546182,-77.44165
159079,41.76676,-87.661794
303032,41.976269,-87.728254
404752,41.768552,-87.663898
150616,37.508899,-77.467189
53652,41.829913,-87.619308
113438,37.543308,-77.470646
182962,41.795085,-87.594887
394953,41.837684,-87.665742
198010,41.795299,-87.601198
222830,41.978864,-87.689062
316121,41.828613,-87.614432
318383,37.538093,-77.416259
411290,41.835879,-87.720664
164672,37.572564,-77.440601
121185,41.956342,-87.731375
143429,41.910578,-87.67141
368597,37.574412,-77.454366
121439,37.79734,-122.272435
39894,41.82956,-87.670377
196871,41.939764,-87.809229
384546,41.945837,-87.770472
103115,41.925006,-87.679538
224059,41.934159,-87.755084
207327,41.690523,-87.643538
405076,41.327877,-72.94471
249099,37.512044,-77.477234
407974,41.909897,-87.772735
249249,41.937042,-87.663721
243259,41.706376,-87.68162
345519,42.008482,-87.698778
129430,41.776097,-87.727577
388124,41.823834,-87.616997
169894,37.814888,-122.28772
138209,37.562374,-77.47193
54835,41.713492,-87.645433
164570,37.830135,-122.20654
307860,41.735841,-87.717413
175688,41.708153,-87.687693
44449,37.54417,-77.432013
46867,41.948234,-87.674636
22653,41.872569,-87.722947
69247,37.562059,-77.473315
260141,41.785076,-87.724163
357925,37.816438,-122.280192
297555,37.561304,-77.436611
241998,41.964709,-87.71827
407710,41.808993,-87.684448
314346,41.793097,-87.735415
314158,41.794976,-87.730567
12704,41.970182,-87.717082
154351,41.679916,-87.617876
101194,41.951024,-87.796206
286454,41.874792,-87.759562
230230,41.913101,-87.651077
155897,41.797426,-87.736756
331622,41.79796,-87.703683
312367,41.760658,-87.708653
143676,41.776189,-87.613122
176501,37.546558,-77.474411
372106,41.898541,-87.760767
309795,41.773902,-87.672878
4144,41.854742,-87.655064
111622,37.802252,-122.287704
242519,41.925032,-87.677442
294588,41.981115,-87.806959
27312,41.918034,-87.708944
53986,41.879567,-87.624352
148843,41.661924,-87.551981
406398,41.909546,-87.676155
210831,41.819035,-87.696186
383500,41.917683,-87.681295
168693,41.84843,-87.683489
289797,41.799668,-87.782031
322705,41.923446,-87.719405
87854,41.896696,-87.626767
285302,41.770407,-87.661542
295812,41.767582,-87.605641
24775,41.831859,-87.724244
378131,41.833272,-87.651028
260678,41.955863,-87.693281
70400,37.820843,-122.282181
280267,41.768552,-87.663898
61597,41.907625,-87.68715
21045,41.880482,-87.735471
278921,41.833524,-87.647899
156976,41.837255,-87.637732
193283,41.287467,-72.931304
144919,42.018138,-87.680458
